ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE
6593,46916,10/3/2011,High,40,103.79,0.03,Regular Air,37.85,2.61,0.5,491,New Brunswick,Atlantic,Home Office,Office Supplies,Labels,Avery 479,Small Box,10/5/2011
6592,46916,10/3/2011,High,40,115.51,0,Regular Air,5.54,2.78,0.97,491,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,10/5/2011
6595,46919,6/18/2009,Low,31,4483.92,0.07,Regular Air,174.61,152.48,6.5,269,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,6/20/2009
6596,46948,5/20/2010,Low,10,64.13,0.1,Regular Air,-28.97,6.54,5.27,173,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones� Four-Pocket Poly Binders,Small Box,5/24/2010
6597,46949,3/7/2010,High,37,319.39,0.03,Regular Air,-39.33,8.46,3.62,582,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,3/8/2010
6598,46951,11/17/2011,Critical,26,2379.3285,0.09,Regular Air,284.59,115.99,5.92,600,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,8890,Small Box,11/18/2011
6600,46977,5/7/2012,Medium,19,2980.372,0.02,Regular Air,494.63,175.99,8.99,258,Ontario,Ontario,Consumer,Technology,Telephones and Communication,2180,Small Box,5/9/2012
6599,46977,5/7/2012,Medium,10,50.42,0.06,Regular Air,7.25,4.82,1.49,258,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Tuff Stuff� Recycled Round Ring Binders,Small Box,5/9/2012
6602,46979,7/16/2012,Low,26,135.88,0.05,Regular Air,-66.02,4.98,5.49,642,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1952,Small Box,7/25/2012
6601,46979,7/16/2012,Low,30,8718.46,0.09,Delivery Truck,1554.85,306.14,26.53,642,Saskachewan,Prarie,Consumer,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,7/18/2012
6603,46980,1/17/2011,Critical,34,216.3,0.01,Regular Air,103.16,6.3,0.5,6,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 51,Small Box,1/17/2011
6604,46981,2/7/2009,Medium,46,1398.87,0.07,Regular Air,601.96,30.56,2.99,679,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Surelock� Post Binders,Small Box,2/7/2009
6605,47009,6/4/2009,Critical,32,1587.16,0.09,Express Air,-22.33,49.99,19.99,539,Ontario,Ontario,Small Business,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,6/6/2009
6606,47010,10/3/2011,Critical,11,1479.14,0.06,Delivery Truck,-236.63,130.98,30,679,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,10/3/2011
6607,47011,2/19/2009,High,33,373.13,0.05,Regular Air,-35.26,11.29,5.03,709,British Columbia,West,Corporate,Office Supplies,Storage & Organization,X-Rack� File for Hanging Folders,Small Box,2/21/2009
6608,47012,5/13/2010,Low,35,584.42,0.08,Express Air,-97.21,16.99,8.99,404,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,5/17/2010
6609,47014,5/13/2012,Critical,33,803.11,0.08,Delivery Truck,-237.13,25.98,14.36,593,Saskachewan,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,5/15/2012
6610,47015,2/13/2011,Not Specified,19,5441.06,0.06,Delivery Truck,-557.20,286.85,61.76,60,Saskachewan,Prarie,Corporate,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,Jumbo Box,2/14/2011
6611,47040,8/16/2010,High,38,487.98,0.01,Regular Air,8.10,12.53,7.17,209,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,8/17/2010
6612,47041,4/1/2012,Not Specified,35,154,0.08,Regular Air,-7.08,4.63,1.93,293,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith Crayola� Metallic Colored Pencils, 8-Color Set",Wrap Bag,4/3/2012
6613,47042,3/2/2012,Critical,45,1375.3765,0.03,Regular Air,592.22,35.99,3.3,198,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory9,Small Pack,3/3/2012
6614,47075,10/17/2011,Medium,42,4346.98,0.05,Delivery Truck,10.22,100.98,35.84,582,Manitoba,Prarie,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,10/19/2011
6617,47078,4/19/2010,Medium,20,98.57,0.07,Regular Air,-49.64,4.98,5.02,555,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1989,Small Box,4/20/2010
6616,47078,4/19/2010,Medium,43,279.83,0.01,Regular Air,77.04,6.04,2.14,555,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4� x 11�",Wrap Bag,4/20/2010
6615,47078,4/19/2010,Medium,18,84.74,0.06,Regular Air,34.10,4.91,0.5,555,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery 493,Small Box,4/19/2010
6618,47079,12/16/2011,Critical,34,1069.85,0.07,Delivery Truck,-1179.39,31.76,45.51,570,Manitoba,Prarie,Home Office,Furniture,Tables,Hon iLevel� Computer Training Table,Jumbo Box,12/18/2011
6619,47106,10/25/2011,Medium,37,2192.63,0.05,Regular Air,660.06,59.98,3.99,420,Quebec,Quebec,Home Office,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,10/27/2011
6620,47106,10/25/2011,Medium,40,6618.457,0.1,Regular Air,1489.96,205.99,5.99,420,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,3285,Small Box,10/27/2011
6624,47108,10/15/2009,Not Specified,9,1288.515,0.08,Express Air,-382.57,175.99,8.99,144,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,10/16/2009
6623,47108,10/15/2009,Not Specified,26,258.11,0.1,Express Air,9.95,9.99,4.78,144,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1896,Small Box,10/18/2009
6622,47108,10/15/2009,Not Specified,7,131.55,0.06,Regular Air,-43.74,17.98,8.51,144,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,10/17/2009
6621,47108,10/15/2009,Not Specified,19,359.68,0.07,Regular Air,187.15,18.65,3.77,144,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,10/16/2009
6625,47109,9/11/2011,High,47,6131.54,0.06,Regular Air,1844.96,128.24,12.65,449,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,9/13/2011
6626,47136,1/24/2011,Medium,18,89.99,0,Regular Air,18.96,4.82,1.49,405,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Tuff Stuff� Recycled Round Ring Binders,Small Box,1/26/2011
6627,47138,1/9/2009,Low,1,107.95,0.04,Regular Air,-506.31,125.99,8.99,541,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,1/16/2009
6629,47168,6/21/2009,Not Specified,42,262.3,0.09,Regular Air,-255.20,6.48,9.68,234,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1993,Small Box,6/22/2009
6628,47168,6/21/2009,Not Specified,24,2920.83,0.02,Delivery Truck,1068.16,119.99,14,234,Ontario,Ontario,Corporate,Technology,Office Machines,Epson C82 Color Inkjet Printer,Jumbo Drum,6/22/2009
6630,47169,3/3/2010,Medium,15,803.267,0.06,Regular Air,-19.97,65.99,5.26,426,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,8860,Small Box,3/4/2010
6633,47171,1/7/2010,Medium,32,6982.87,0.05,Delivery Truck,875.55,217.85,29.1,222,Ontario,Ontario,Home Office,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Jumbo Box,1/7/2010
6632,47171,1/7/2010,Medium,19,50.07,0.03,Regular Air,-0.53,2.67,0.86,222,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Blackstonian Pencils,Wrap Bag,1/8/2010
6631,47171,1/7/2010,Medium,21,147.16,0.01,Regular Air,-92.55,6.48,8.4,222,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 212,Small Box,1/8/2010
6634,47173,9/1/2009,Not Specified,41,277.0745,0.03,Regular Air,-128.44,7.99,5.03,647,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,9/3/2009
6635,47174,9/16/2011,Critical,42,642.1,0,Regular Air,41.56,13.99,7.51,198,Ontario,Ontario,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,9/16/2011
6636,47175,4/25/2010,Not Specified,40,70.45,0.1,Regular Air,-2.31,1.82,1,60,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,4/26/2010
6637,47201,12/28/2009,Critical,18,99.55,0.03,Express Air,-60.90,4.98,4.62,724,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,12/29/2009
6639,47203,12/18/2009,Critical,44,1016.26,0.06,Regular Air,337.97,22.84,5.47,150,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1929,Small Box,12/20/2009
6638,47203,12/18/2009,Critical,8,129.18,0.04,Regular Air,-30.02,15.98,4,150,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,12/19/2009
6640,47207,12/18/2009,Low,15,437.87,0.09,Express Air,-111.94,30.98,6.5,197,Alberta,West,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard� Keyboard,Small Box,12/22/2009
6641,47232,8/17/2010,Not Specified,39,546.4,0.1,Express Air,-138.82,15.14,4.53,87,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon� Gobal File Keepers,Small Box,8/19/2010
6642,47236,10/2/2011,High,1,70.91,0.03,Regular Air,-45.43,70.97,3.5,312,Ontario,Ontario,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,10/4/2011
6643,47265,12/10/2011,Critical,31,187.13,0.02,Regular Air,-60.83,5.98,5.46,466,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1983,Small Box,12/11/2011
6645,47267,12/29/2010,Medium,14,1042.06,0.04,Delivery Truck,-931.25,70.89,89.3,157,Manitoba,Prarie,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,12/30/2010
6644,47267,12/29/2010,Medium,24,492.71,0.02,Regular Air,67.01,19.98,8.68,157,Manitoba,Prarie,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,12/30/2010
6648,47270,8/2/2010,Critical,19,3559.613,0,Regular Air,747.74,205.99,3,569,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,6185,Small Box,8/4/2010
6647,47270,8/2/2010,Critical,9,61,0.08,Regular Air,-34.25,6.48,6.81,569,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1930,Small Box,8/4/2010
6646,47270,8/2/2010,Critical,40,382.65,0.03,Express Air,47.61,9.27,4.39,569,Saskachewan,Prarie,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,8/5/2010
6649,47271,7/28/2011,Medium,44,221.42,0.03,Regular Air,-142.02,4.98,4.62,212,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,7/29/2011
6650,47301,7/17/2011,Low,6,460.71,0.02,Regular Air,-231.95,70.98,35,252,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Sensible Storage WireTech Storage Systems,Large Box,7/22/2011
6653,47303,12/5/2011,Medium,45,308.92,0.04,Express Air,-143.58,6.48,7.37,507,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,12/7/2011
6652,47303,12/5/2011,Medium,7,56.9,0.03,Regular Air,12.64,7.64,1.39,507,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,12/6/2011
6651,47303,12/5/2011,Medium,47,1413.82,0.1,Regular Air,226.53,30.98,11.63,507,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,12/6/2011
6655,47329,2/10/2010,Low,16,88.19,0.03,Regular Air,-25.97,4.98,4.72,739,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,2/19/2010
6654,47329,2/10/2010,Low,2,26.64,0.09,Express Air,-13.88,11.55,2.36,739,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,2/15/2010
6656,47333,9/7/2011,Critical,16,760.2485,0.04,Regular Air,29.80,55.99,3.3,156,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,9/7/2011
6657,47360,10/8/2010,Not Specified,25,2200.64,0.05,Delivery Truck,-514.18,89.99,42,279,Alberta,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,10/10/2010
6659,47367,4/16/2011,Medium,6,21.07,0.08,Regular Air,2.28,3.69,0.5,92,British Columbia,West,Corporate,Office Supplies,Labels,Avery 52,Small Box,4/17/2011
6658,47367,4/16/2011,Medium,7,27.99,0.06,Regular Air,-0.17,3.8,1.49,92,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,4/16/2011
6660,47398,6/17/2011,Medium,6,1307.184,0.03,Delivery Truck,-184.06,262.11,62.74,616,Saskachewan,Prarie,Corporate,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,6/19/2011
6661,47399,8/1/2012,Low,26,145.76,0,Regular Air,5.67,5.28,2.99,613,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock� Ring Binders",Small Box,8/1/2012
6662,47456,5/31/2012,Low,43,277.08,0.08,Regular Air,-179.11,6.48,7.91,778,Alberta,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,6/7/2012
6663,47457,6/3/2009,Low,50,8230.77,0.05,Regular Air,1577.02,161.55,19.99,545,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer� Files,Small Box,6/8/2009
6664,47459,8/17/2011,Not Specified,10,197.21,0.06,Regular Air,56.88,20.98,1.49,417,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,8/18/2011
6665,47460,10/10/2010,Critical,12,31.6,0.1,Regular Air,-3.64,2.84,0.93,42,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent� Tank-Style Highlighters,Wrap Bag,10/12/2010
6668,47461,4/25/2010,High,45,322.8,0.06,Regular Air,53.15,7.08,2.35,125,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,SANFORD Major Accent� Highlighters,Wrap Bag,4/27/2010
6667,47461,4/25/2010,High,34,289.53,0.08,Express Air,46.97,8.69,2.99,125,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",Small Box,4/26/2010
6666,47461,4/25/2010,High,39,318.28,0.08,Regular Air,114.95,8.17,1.69,125,British Columbia,West,Small Business,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag,4/26/2010
6671,47462,6/9/2011,High,41,137.51,0.02,Regular Air,21.62,3.29,1.35,62,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Acco� Hot Clips� Clips to Go,Wrap Bag,6/11/2011
6670,47462,6/9/2011,High,18,110.31,0.05,Regular Air,-1.22,5.85,2.27,62,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,6/11/2011
6669,47462,6/9/2011,High,43,154.18,0.08,Regular Air,-166.92,3.58,5.47,62,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,6/11/2011
6672,47492,7/23/2011,High,22,649.71,0.07,Regular Air,-157.51,30.42,8.65,508,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,7/25/2011
6673,47493,2/11/2009,Critical,36,9757.48,0.07,Delivery Truck,-96.05,270.98,50,578,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,2/13/2009
6675,47494,7/1/2009,High,9,52.59,0.03,Regular Air,-28.14,4.98,6.07,409,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,7/1/2009
6674,47494,7/1/2009,High,42,1967.83,0.04,Regular Air,659.60,45.19,1.99,409,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,7/2/2009
6678,47520,10/7/2009,Not Specified,47,925.3,0.04,Regular Air,257.31,19.98,5.77,127,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,10/9/2009
6677,47520,10/7/2009,Not Specified,13,3939.89,0.05,Delivery Truck,598.24,291.73,48.8,127,Nova Scotia,Atlantic,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs,Jumbo Drum,10/9/2009
6676,47520,10/7/2009,Not Specified,36,277.88,0.09,Regular Air,-64.41,7.68,6.16,127,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,10/9/2009
6679,47522,10/23/2012,High,5,80.56,0.03,Regular Air,12.50,15.67,1.39,725,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,10/24/2012
6681,47524,4/15/2010,Medium,8,269.14,0.1,Regular Air,-160.72,35.77,9.02,60,Alberta,West,Corporate,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,4/17/2010
6680,47524,4/15/2010,Medium,40,245.82,0.08,Regular Air,86.44,6.45,1.34,60,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,4/15/2010
6682,47525,3/3/2011,Medium,40,649.46,0.01,Regular Air,189.04,15.98,4,740,British Columbia,West,Small Business,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,3/4/2011
6683,47527,9/17/2010,Medium,48,12072.9,0.04,Delivery Truck,3064.51,243.98,43.32,143,Nova Scotia,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,9/18/2010
6684,47553,5/22/2011,Medium,49,20701.928,0.08,Delivery Truck,3918.54,550.98,45.7,350,British Columbia,West,Corporate,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,5/23/2011
6686,47554,3/13/2010,Low,47,364.23,0.01,Regular Air,41.58,7.59,4,619,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Master Giant Foot� Doorstop, Safety Yellow",Wrap Bag,3/20/2010
6685,47554,3/13/2010,Low,9,436.3,0.08,Delivery Truck,-50.31,50.98,14.19,619,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,3/13/2010
6687,47556,7/25/2010,Low,29,475.58,0.04,Regular Air,108.21,15.98,4,446,Quebec,Quebec,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,7/27/2010
6689,47584,7/27/2010,Critical,43,74.99,0.08,Regular Air,-8.95,1.82,0.83,712,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,7/28/2010
6688,47584,7/27/2010,Critical,4,20.19,0.03,Regular Air,1.30,4.91,0.5,712,British Columbia,West,Home Office,Office Supplies,Labels,Avery 508,Small Box,7/29/2010
6690,47591,1/2/2012,Critical,27,279.4,0.1,Regular Air,-92.25,10.48,6.91,698,Yukon,Yukon,Small Business,Office Supplies,Storage & Organization,Sterilite Officeware Hinged File Box,Small Box,1/3/2012
6691,47617,12/8/2009,Not Specified,17,5001.29,0.09,Regular Air,1680.92,304.99,19.99,12,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,12/9/2009
6692,47620,6/26/2012,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,56,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars� Softgrip Scissors,Small Pack,7/5/2012
6693,47621,7/11/2009,Critical,16,230.74,0.08,Express Air,27.23,14.2,5.3,425,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,7/13/2009
6694,47622,9/12/2012,Not Specified,41,8188.19,0.05,Regular Air,3702.00,204.1,13.99,565,Manitoba,Prarie,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,9/13/2012
6695,47682,11/16/2012,Not Specified,38,3191.24,0,Regular Air,1620.23,83.98,5.01,505,Ontario,Ontario,Small Business,Office Supplies,Envelopes,Ames Color-File� Green Diamond Border X-ray Mailers,Small Box,11/17/2012
6696,47683,9/1/2010,Low,38,81.97,0.05,Regular Air,-148.80,1.98,4.77,348,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,9/8/2010
6697,47686,10/11/2012,Not Specified,48,179.65,0.1,Regular Air,3.32,4.13,1.23,312,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag,10/13/2012
6698,47712,7/13/2010,Low,50,274.04,0.1,Express Air,-243.87,5.38,7.57,450,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX� Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,7/18/2010
6699,47713,7/3/2009,High,34,3419.1505,0,Regular Air,858.58,115.99,5.92,126,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,8890,Small Box,7/3/2009
